country,date,c1m_school_closing,c2m_workplace_closing,c3m_cancel_public_events,c4m_restrictions_on_gatherings,c5m_close_public_transport,c6m_stay_at_home_requirements,c7m_restrictions_on_internal_movement,c8ev_international_travel_controls,e1_income_support,e2_debt_contract_relief,h1_public_information_campaigns,h2_testing_policy,h3_contact_tracing,h6m_facial_coverings,h7_vaccination_policy,v2a_vaccine_availability__summary,stringency_index,containment_health_index,v2_vaccine_availability__summary,stringency_index_nonvax,stringency_index_vax
United States,2021-03-30,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,56.02,60.83,2,56.02,56.02
United States,2021-03-31,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,56.02,60.83,2,56.02,56.02
United States,2021-04-01,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,56.02,60.83,2,56.02,56.02
United States,2021-04-02,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.87,60.09,2,56.02,50.46
United States,2021-04-03,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.85,60.08,2,56.02,50.46
United States,2021-04-04,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.84,60.07,2,56.02,50.46
United States,2021-04-05,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.81,60.05,2,56.02,50.46
United States,2021-04-06,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.78,60.03,2,56.02,50.46
United States,2021-04-07,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.74,60.01,2,56.02,50.46
United States,2021-04-08,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.7,59.98,2,56.02,50.46
United States,2021-04-09,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.66,59.95,2,56.02,50.46
United States,2021-04-10,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.63,59.94,2,56.02,50.46
United States,2021-04-11,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.61,59.93,2,56.02,50.46
United States,2021-04-12,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.58,59.91,2,56.02,50.46
United States,2021-04-13,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.56,59.89,2,56.02,50.46
United States,2021-04-14,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.52,59.87,2,56.02,50.46
United States,2021-04-15,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.49,59.85,2,56.02,50.46
United States,2021-04-16,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.46,59.83,2,56.02,50.46
United States,2021-04-17,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.44,59.81,2,56.02,50.46
United States,2021-04-18,2,2,1,4,1,1,1,3,2,1,2,3,1,4,3,2,54.43,59.81,2,56.02,50.46
United States,2021-04-19,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.4,62.65,2,56.02,50.46
United States,2021-04-20,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.37,62.63,2,56.02,50.46
United States,2021-04-21,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.34,62.61,2,56.02,50.46
United States,2021-04-22,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.3,62.59,2,56.02,50.46
United States,2021-04-23,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.27,62.57,2,56.02,50.46
United States,2021-04-24,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.25,62.56,2,56.02,50.46
United States,2021-04-25,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.24,62.55,2,56.02,50.46
United States,2021-04-26,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.22,62.53,2,56.02,50.46
United States,2021-04-27,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.19,62.52,2,56.02,50.46
United States,2021-04-28,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.16,62.49,2,56.02,50.46
United States,2021-04-29,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.12,62.47,2,56.02,50.46
United States,2021-04-30,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.09,62.45,2,56.02,50.46
United States,2021-05-01,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.07,62.44,2,56.02,50.46
United States,2021-05-02,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.06,62.43,2,56.02,50.46
United States,2021-05-03,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.04,62.42,2,56.02,50.46
United States,2021-05-04,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,54.01,62.4,2,56.02,50.46
United States,2021-05-05,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,53.98,62.38,2,56.02,50.46
United States,2021-05-06,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,53.95,62.36,2,56.02,50.46
United States,2021-05-07,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,53.92,62.34,2,56.02,50.46
United States,2021-05-08,2,2,1,4,1,1,1,3,2,1,2,3,1,4,5,2,53.9,62.33,2,56.02,50.46
United States,2021-05-09,2,2,1,4,1,1,1,3,1,1,2,3,1,4,5,2,55.74,63.51,2,57.87,52.31
United States,2021-05-10,2,2,1,4,1,1,1,3,1,1,2,3,1,4,5,3,55.72,63.5,3,57.87,52.31
United States,2021-05-11,2,2,1,4,1,1,2,3,1,1,2,3,1,4,5,3,60.65,66.67,3,60.65,60.65
United States,2021-05-12,2,2,1,4,1,1,2,3,1,1,2,3,1,4,5,3,60.65,66.67,3,60.65,60.65
United States,2021-05-13,2,2,1,4,1,1,2,3,1,1,2,3,1,4,5,3,60.65,66.67,3,60.65,60.65
United States,2021-05-14,2,2,1,4,1,1,2,3,1,1,2,3,1,4,5,3,60.65,66.67,3,60.65,60.65
United States,2021-05-15,2,2,1,4,1,1,2,3,1,1,2,3,1,4,5,3,60.65,66.67,3,60.65,60.65
United States,2021-05-16,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,60.65,64.88,3,60.65,60.65
United States,2021-05-17,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,60.65,64.88,3,60.65,60.65
United States,2021-05-18,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,60.65,64.88,3,60.65,60.65
United States,2021-05-19,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,60.65,64.88,3,60.65,60.65
United States,2021-05-20,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,60.65,64.88,3,60.65,60.65
United States,2021-05-21,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,60.65,64.88,3,60.65,60.65
United States,2021-05-22,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,60.65,64.88,3,60.65,60.65
United States,2021-05-23,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-05-24,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-05-25,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-05-26,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-05-27,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-05-28,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-05-29,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-05-30,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-05-31,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-06-01,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-06-02,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-06-03,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-06-04,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-06-05,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-06-06,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-06-07,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-06-08,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-06-09,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02
United States,2021-06-10,2,2,1,4,1,1,1,3,1,1,2,3,1,3,5,3,50.65,58.46,3,53.24,47.69
United States,2021-06-11,2,2,1,4,1,1,1,3,1,1,2,3,1,3,5,3,50.64,58.45,3,53.24,47.69
United States,2021-06-12,2,2,1,4,1,1,1,3,1,1,2,3,1,3,5,3,50.63,58.44,3,53.24,47.69
United States,2021-06-13,2,2,1,4,1,1,1,3,1,1,2,3,1,3,5,3,50.62,58.44,3,53.24,47.69
United States,2021-06-14,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.94,63.78,3,61.57,56.02
United States,2021-06-15,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.93,63.78,3,61.57,56.02
United States,2021-06-16,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.92,63.77,3,61.57,56.02
United States,2021-06-17,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.91,63.76,3,61.57,56.02
United States,2021-06-18,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.9,63.76,3,61.57,56.02
United States,2021-06-19,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.89,63.75,3,61.57,56.02
United States,2021-06-20,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.89,63.75,3,61.57,56.02
United States,2021-06-21,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.89,63.75,3,61.57,56.02
United States,2021-06-22,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.88,63.74,3,61.57,56.02
United States,2021-06-23,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.87,63.74,3,61.57,56.02
United States,2021-06-24,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.86,63.73,3,61.57,56.02
United States,2021-06-25,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.86,63.73,3,61.57,56.02
United States,2021-06-26,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.85,63.73,3,61.57,56.02
United States,2021-06-27,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.85,63.72,3,61.57,56.02
United States,2021-06-28,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.84,63.72,3,61.57,56.02
United States,2021-06-29,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.84,63.72,3,61.57,56.02
United States,2021-06-30,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.83,63.71,3,61.57,56.02
United States,2021-07-01,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.83,63.71,3,61.57,56.02
United States,2021-07-02,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.82,63.71,3,61.57,56.02
United States,2021-07-03,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.82,63.7,3,61.57,56.02
United States,2021-07-04,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.82,63.7,3,61.57,56.02
United States,2021-07-05,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.81,63.7,3,61.57,56.02
United States,2021-07-06,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.81,63.7,3,61.57,56.02
United States,2021-07-07,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.8,63.69,3,61.57,56.02
United States,2021-07-08,2,1,1,3,1,1,2,3,1,1,2,3,1,3,5,3,46.76,55.96,3,49.54,43.98
United States,2021-07-09,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.76,55.95,3,49.54,43.98
United States,2021-07-10,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.75,55.95,3,49.54,43.98
United States,2021-07-11,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.75,55.95,3,49.54,43.98
United States,2021-07-12,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.75,55.95,3,49.54,43.98
United States,2021-07-13,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.74,55.94,3,49.54,43.98
United States,2021-07-14,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.74,55.94,3,49.54,43.98
United States,2021-07-15,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.73,55.94,3,49.54,43.98
United States,2021-07-16,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.73,55.93,3,49.54,43.98
United States,2021-07-17,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.72,55.93,3,49.54,43.98
United States,2021-07-18,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.72,55.93,3,49.54,43.98
United States,2021-07-19,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.72,55.93,3,49.54,43.98
United States,2021-07-20,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.71,55.93,3,49.54,43.98
United States,2021-07-21,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.71,55.92,3,49.54,43.98
United States,2021-07-22,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.7,55.92,3,49.54,43.98
United States,2021-07-23,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.7,55.92,3,49.54,43.98
United States,2021-07-24,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.7,55.91,3,49.54,43.98
United States,2021-07-25,2,1,1,3,1,1,1,3,1,1,2,3,1,3,5,3,46.7,55.91,3,49.54,43.98
United States,2021-07-26,2,1,1,3,1,1,1,3,1,1,2,3,1,2,5,3,46.69,54.99,3,49.54,43.98
United States,2021-07-27,2,1,1,3,1,1,1,3,1,1,2,3,1,2,5,3,46.69,54.99,3,49.54,43.98
United States,2021-07-28,2,1,1,3,1,1,1,3,1,1,2,3,1,2,5,3,46.68,54.99,3,49.54,43.98
United States,2021-07-29,2,1,1,3,1,1,1,3,1,1,2,3,1,2,5,3,46.68,54.98,3,49.54,43.98
United States,2021-07-30,2,1,1,3,1,1,1,3,1,1,2,3,1,2,5,3,46.67,54.98,3,49.54,43.98
United States,2021-07-31,2,1,1,3,1,1,1,3,1,1,2,3,1,2,5,3,46.67,54.97,3,49.54,43.98
United States,2021-08-01,2,1,1,3,1,1,1,3,1,0,2,3,1,2,5,3,46.67,54.97,3,49.54,43.98
United States,2021-08-02,2,1,1,3,1,1,1,3,1,0,2,3,1,2,5,3,46.67,54.97,3,49.54,43.98
United States,2021-08-03,2,1,1,3,1,1,1,3,1,1,2,3,1,2,5,3,46.66,54.96,3,49.54,43.98
United States,2021-08-04,2,1,1,3,1,1,1,3,1,1,2,3,1,2,5,3,46.66,54.96,3,49.54,43.98
United States,2021-08-05,2,1,1,3,1,1,1,3,1,1,2,3,1,2,5,3,46.65,54.96,3,49.54,43.98
United States,2021-08-06,2,1,1,3,1,1,1,3,1,1,2,3,1,2,5,3,46.65,54.95,3,49.54,43.98
United States,2021-08-07,2,1,1,3,1,1,1,3,1,1,2,3,1,2,5,3,46.64,54.95,3,49.54,43.98
United States,2021-08-08,2,1,1,3,1,1,1,3,1,1,2,3,1,2,5,3,46.64,54.95,3,49.54,43.98
United States,2021-08-09,2,1,1,3,1,1,1,3,1,1,2,3,1,2,5,3,46.64,54.94,3,49.54,43.98
United States,2021-08-10,2,1,1,4,1,1,1,3,1,1,2,3,1,2,5,3,49.41,56.72,3,52.31,46.76
United States,2021-08-11,2,1,1,4,1,1,1,3,1,1,2,3,1,2,5,3,49.4,56.72,3,52.31,46.76
United States,2021-08-12,2,1,1,4,1,1,1,3,1,1,2,3,1,2,5,3,49.4,56.71,3,52.31,46.76
United States,2021-08-13,2,1,1,4,1,1,1,3,1,1,2,3,1,2,5,3,52.03,58.4,3,57.87,46.76
United States,2021-08-14,2,1,1,4,1,1,1,3,1,1,2,3,1,2,5,3,52.02,58.4,3,57.87,46.76
United States,2021-08-15,2,1,1,4,1,1,1,3,1,1,2,3,1,2,5,3,52.01,58.39,3,57.87,46.76
United States,2021-08-16,2,1,1,4,1,1,1,3,1,1,2,3,1,2,5,3,53.75,59.5,3,61.57,46.76
United States,2021-08-17,2,1,1,4,1,1,1,3,1,1,2,3,1,2,5,3,53.73,59.49,3,61.57,46.76
United States,2021-08-18,2,1,1,4,1,1,1,3,1,1,2,3,1,2,5,3,53.71,59.48,3,61.57,46.76
United States,2021-08-19,2,1,1,4,1,1,1,3,1,1,2,3,1,2,5,3,53.7,59.47,3,61.57,46.76
United States,2021-08-20,2,1,1,4,1,1,1,3,1,1,2,3,1,2,5,3,53.67,59.45,3,61.57,46.76
United States,2021-08-21,2,1,1,4,1,1,1,3,1,1,2,3,1,2,5,3,53.66,59.44,3,61.57,46.76
United States,2021-08-22,2,1,1,4,1,1,1,3,1,1,2,3,1,2,5,3,53.65,59.43,3,61.57,46.76
United States,2021-08-23,2,1,1,4,1,1,1,3,1,1,2,3,1,2,5,3,53.63,59.42,3,61.57,46.76
United States,2021-08-24,2,1,2,4,1,1,1,3,1,1,2,3,1,2,5,3,56.6,61.32,3,61.57,52.31
United States,2021-08-25,2,1,2,4,1,1,1,3,1,1,2,3,1,2,5,3,56.58,61.31,3,61.57,52.31
United States,2021-08-26,2,1,2,4,1,1,1,3,1,1,2,3,1,2,5,3,56.57,61.3,3,61.57,52.31
United States,2021-08-27,2,1,2,4,1,1,1,3,1,1,2,3,1,2,5,3,56.56,61.29,3,61.57,52.31
United States,2021-08-28,2,1,2,4,1,1,1,3,1,1,2,3,1,2,5,3,56.55,61.28,3,61.57,52.31
United States,2021-08-29,2,1,2,4,1,1,1,3,1,1,2,3,1,2,5,3,56.54,61.28,3,61.57,52.31
United States,2021-08-30,2,1,2,4,1,1,1,3,1,1,2,3,1,2,5,3,56.53,61.27,3,61.57,52.31
United States,2021-08-31,2,1,2,4,1,1,1,3,1,1,2,3,1,2,5,3,56.52,61.26,3,61.57,52.31
United States,2021-09-01,2,1,2,4,1,1,0,3,1,1,2,3,1,2,5,3,52.48,58.65,3,56.02,49.54
United States,2021-09-02,2,1,2,4,1,1,0,3,1,1,2,3,1,2,5,3,52.47,58.64,3,56.02,49.54
United States,2021-09-03,2,1,2,4,1,1,0,3,1,1,2,3,1,2,5,3,52.46,58.63,3,56.02,49.54
United States,2021-09-04,2,1,2,4,1,1,0,3,1,1,2,3,1,2,5,3,52.45,58.63,3,56.02,49.54
United States,2021-09-05,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.45,58.62,3,56.02,49.54
United States,2021-09-06,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.45,58.62,3,56.02,49.54
United States,2021-09-07,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.44,58.61,3,56.02,49.54
United States,2021-09-08,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.43,58.6,3,56.02,49.54
United States,2021-09-09,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.42,58.6,3,56.02,49.54
United States,2021-09-10,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.41,58.59,3,56.02,49.54
United States,2021-09-11,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.41,58.58,3,56.02,49.54
United States,2021-09-12,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.4,58.58,3,56.02,49.54
United States,2021-09-13,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.4,58.57,3,56.02,49.54
United States,2021-09-14,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.39,58.57,3,56.02,49.54
United States,2021-09-15,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.38,58.56,3,56.02,49.54
United States,2021-09-16,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.37,58.55,3,56.02,49.54
United States,2021-09-17,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.36,58.54,3,56.02,49.54
United States,2021-09-18,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.36,58.54,3,56.02,49.54
United States,2021-09-19,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.35,58.53,3,56.02,49.54
United States,2021-09-20,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.35,58.53,3,56.02,49.54
United States,2021-09-21,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.34,58.52,3,56.02,49.54
United States,2021-09-22,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.33,58.52,3,56.02,49.54
United States,2021-09-23,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.33,58.51,3,56.02,49.54
United States,2021-09-24,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.32,58.5,3,56.02,49.54
United States,2021-09-25,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.32,58.5,3,56.02,49.54
United States,2021-09-26,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.31,58.5,3,56.02,49.54
United States,2021-09-27,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.31,58.49,3,56.02,49.54
United States,2021-09-28,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.3,58.49,3,56.02,49.54
United States,2021-09-29,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.3,58.48,3,56.02,49.54
United States,2021-09-30,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.29,58.48,3,56.02,49.54
United States,2021-10-01,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.28,58.47,3,56.02,49.54
United States,2021-10-02,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.28,58.46,3,56.02,49.54
United States,2021-10-03,2,1,2,4,1,1,0,3,0,1,2,3,1,2,5,3,52.28,58.46,3,56.02,49.54
United States,2021-10-04,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.27,58.46,3,56.02,49.54
United States,2021-10-05,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.27,58.45,3,56.02,49.54
United States,2021-10-06,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.26,58.45,3,56.02,49.54
United States,2021-10-07,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.26,58.44,3,56.02,49.54
United States,2021-10-08,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.25,58.44,3,56.02,49.54
United States,2021-10-09,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.25,58.43,3,56.02,49.54
United States,2021-10-10,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.24,58.43,3,56.02,49.54
United States,2021-10-11,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.24,58.43,3,56.02,49.54
United States,2021-10-12,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.23,58.42,3,56.02,49.54
United States,2021-10-13,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.23,58.42,3,56.02,49.54
United States,2021-10-14,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.23,58.42,3,56.02,49.54
United States,2021-10-15,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.22,58.41,3,56.02,49.54
United States,2021-10-16,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.22,58.41,3,56.02,49.54
United States,2021-10-17,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.22,58.41,3,56.02,49.54
United States,2021-10-18,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.21,58.4,3,56.02,49.54
United States,2021-10-19,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.21,58.4,3,56.02,49.54
United States,2021-10-20,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.2,58.4,3,56.02,49.54
United States,2021-10-21,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.2,58.39,3,56.02,49.54
United States,2021-10-22,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.19,58.39,3,56.02,49.54
United States,2021-10-23,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.19,58.39,3,56.02,49.54
United States,2021-10-24,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.19,58.38,3,56.02,49.54
United States,2021-10-25,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.19,58.38,3,56.02,49.54
United States,2021-10-26,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.18,58.38,3,56.02,49.54
United States,2021-10-27,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.18,58.37,3,56.02,49.54
United States,2021-10-28,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.17,58.37,3,56.02,49.54
United States,2021-10-29,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.17,58.36,3,56.02,49.54
United States,2021-10-30,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.17,58.36,3,56.02,49.54
United States,2021-10-31,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.17,58.36,3,56.02,49.54
United States,2021-11-01,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.16,58.36,3,56.02,49.54
United States,2021-11-02,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.16,58.35,3,56.02,49.54
United States,2021-11-03,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.15,58.35,3,56.02,49.54
United States,2021-11-04,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.15,58.35,3,56.02,49.54
United States,2021-11-05,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.15,58.34,3,56.02,49.54
United States,2021-11-06,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.14,58.34,3,56.02,49.54
United States,2021-11-07,2,1,2,4,1,1,0,3,0,0,2,3,1,2,5,3,52.14,58.34,3,56.02,49.54
United States,2021-11-08,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.92,56.92,3,58.8,43.98
United States,2021-11-09,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.92,56.91,3,58.8,43.98
United States,2021-11-10,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.91,56.91,3,58.8,43.98
United States,2021-11-11,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.9,56.9,3,58.8,43.98
United States,2021-11-12,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.89,56.89,3,58.8,43.98
United States,2021-11-13,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.89,56.89,3,58.8,43.98
